,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Total_Price,address,postcode,state,country,property_valuation
10233,14986,6,457,2017-09-06,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,42710.0,Querida,Danilchev,Female,70.0,1980-12-14,Recruiting Manager,Financial Services,High Net Worth,N,Yes,17.0,39.0,31423.0,7 Farmco Trail,2759.0,NSW,Australia,9.0
10234,14988,38,1460,2017-05-15,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42145.0,Morley,Shutt,Male,92.0,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0,47.0,35780.64,25 Darwin Terrace,2207.0,NSW,Australia,9.0
10235,14989,58,1991,2017-01-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42172.0,Tobe,Godrich,Male,35.0,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0,26.0,4949.0,42554 Burrows Court,2117.0,NSW,Australia,10.0
10236,14990,96,174,2017-10-26,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Catie,Tosspell,Female,93.0,1989-11-26,Food Chemist,Health,Mass Customer,N,No,12.0,30.0,97070.61,6898 Redwing Park,2148.0,NSW,Australia,9.0
10237,14992,64,2843,2017-07-17,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879.0,Lorain,Danforth,Female,42.0,1968-04-20,Recruiter,Financial Services,Affluent Customer,N,Yes,5.0,52.0,25055.1,37 Darwin Circle,2282.0,NSW,Australia,8.0
10238,14993,48,3275,2017-03-31,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,Lela,Carrell,Female,24.0,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,44.0,22812.48,7917 Norway Maple Way,2074.0,NSW,Australia,11.0
10239,14994,35,3112,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Terri,Gornal,Male,41.0,2001-04-22,Internal Auditor,Retail,High Net Worth,N,Yes,1.0,19.0,39147.62,944 Becker Road,3162.0,VIC,Australia,11.0
10240,14995,82,2712,2017-01-04,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,Carissa,Hassent,Female,0.0,1987-06-26,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11.0,33.0,0.0,18652 Springs Plaza,2259.0,NSW,Australia,7.0
10241,14998,23,3246,2017-05-18,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,Norene,Merle,Female,73.0,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,4.0,52.0,44740.24,9 Nevada Pass,4007.0,QLD,Australia,12.0
10242,15004,38,933,2017-09-14,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,Melany,L'oiseau,Female,75.0,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0,24.0,61988.25,243 Ridge Oak Center,2195.0,NSW,Australia,9.0
10243,15005,59,2228,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Rosita,Soppeth,Female,12.0,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9.0,64.0,15112.32,81 Lien Drive,3216.0,VIC,Australia,3.0
10244,15008,64,3210,2017-12-21,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Stella,Abreheart,Female,80.0,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,32.0,47724.0,96 Hermina Terrace,3024.0,VIC,Australia,5.0
10245,15009,61,1975,2017-03-25,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Tommie,Midden,Female,39.0,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4.0,54.0,2220.27,04046 Summit Avenue,4217.0,QLD,Australia,9.0
10246,15010,82,1722,2017-03-19,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,Fritz,Geare,Male,52.0,1963-07-17,Cost Accountant,Financial Services,Mass Customer,N,No,4.0,56.0,35837.36,86 Menomonie Plaza,2290.0,NSW,Australia,4.0
10247,15011,54,3104,2017-07-26,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0,Diahann,Blundan,Female,19.0,1994-11-30,Business Systems Development Analyst,Property,Mass Customer,N,Yes,2.0,25.0,255.35999999999999,9 Dryden Crossing,4118.0,QLD,Australia,3.0
10248,15012,49,1585,2017-06-24,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,33259.0,Stillman,Sackur,Male,87.0,1961-04-07,Pharmacist,Health,Mass Customer,N,Yes,5.0,59.0,34811.31,70416 Becker Court,2099.0,NSW,Australia,10.0
10249,15013,30,198,2017-08-16,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,Vanya,Gumb,Female,82.0,1981-11-29,Assistant Media Planner,Entertainment,Mass Customer,N,No,16.0,38.0,36809.799999999996,5484 Hagan Crossing,3021.0,VIC,Australia,7.0
10250,15014,35,1405,2017-06-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,Kylie,Spriggin,Female,52.0,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,11.0,62.0,49650.64,070 Shelley Terrace,3020.0,VIC,Australia,4.0
10251,15015,34,2784,2017-10-17,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Thurston,McKennan,Male,6.0,1989-08-09,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,30.0,2788.32,526 Schiller Road,4157.0,QLD,Australia,7.0
10252,15017,76,1411,2017-08-07,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41533.0,Katrina,Coltart,Female,24.0,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,5.0,26.0,12332.400000000001,45 Tony Trail,2259.0,NSW,Australia,7.0
10253,15018,55,1245,2017-02-02,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Erin,Shawell,Male,34.0,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0,26.0,20357.84,9 7th Terrace,2155.0,NSW,Australia,10.0
10254,15021,77,3115,2017-06-09,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Rip,Spiers,Male,40.0,1981-02-26,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,8.0,39.0,31804.0,3538 Bunting Hill,3805.0,VIC,Australia,7.0
10255,15022,90,1726,2017-04-27,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,Mariette,Alexsandrev,Female,41.0,1973-08-06,Junior Executive,Financial Services,High Net Worth,N,No,11.0,46.0,20810.78,773 Tomscot Plaza,2203.0,NSW,Australia,10.0
10256,15023,82,3380,2017-08-02,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,36334.0,Abe,Ealam,Male,41.0,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14.0,65.0,34015.65,2 Roxbury Pass,3977.0,VIC,Australia,5.0
10257,15025,94,2598,2017-10-04,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Lindsay,Maydway,Male,23.0,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,N,No,9.0,40.0,22854.18,2 Marquette Drive,2204.0,NSW,Australia,8.0
10258,15027,32,1066,2017-06-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,Hailey,Ricciardi,Male,45.0,1995-10-06,Recruiter,Telecommunications,High Net Worth,N,No,12.0,24.0,31833.0,7 Village Green Circle,3109.0,VIC,Australia,10.0
10259,15029,28,2955,2017-05-15,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Stuart,Dutnell,Male,74.0,1990-03-19,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13.0,30.0,112193.62000000001,7 Blue Bill Park Lane,2765.0,NSW,Australia,9.0
10260,15032,15,35,2017-03-28,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35667.0,Margaretha,Strettle,Female,40.0,1963-09-28,Information Systems Manager,Health,High Net Worth,N,Yes,16.0,56.0,537.6,34 Russell Plaza,4127.0,QLD,Australia,6.0
10261,15033,19,2248,2017-03-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,Helsa,Grandisson,Female,33.0,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1.0,24.0,237.93,047 Northfield Trail,3127.0,VIC,Australia,12.0
10262,15036,34,1327,2017-02-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Sarita,Khosa,Female,57.0,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6.0,24.0,26489.04,2 Shasta Street,3977.0,VIC,Australia,8.0
10263,15037,7,1481,2017-02-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Ellissa,Stanney,Female,93.0,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14.0,44.0,21801.99,038 North Court,2333.0,NSW,Australia,3.0
10264,15038,55,2194,2017-09-09,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,Johnette,O'Fergus,Female,79.0,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,61.0,47302.04,9045 Kings Avenue,4153.0,QLD,Australia,11.0
10265,15039,94,2169,2017-02-05,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Jarrad,Atwell,Male,80.0,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18.0,41.0,79492.8,88175 Center Road,2283.0,NSW,Australia,4.0
10266,15040,37,1891,2017-10-10,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42105.0,Neville,Bloyes,Male,6.0,1990-03-02,Marketing Manager,Retail,Mass Customer,N,Yes,19.0,30.0,1492.92,5786 Kinsman Point,2127.0,NSW,Australia,8.0
10267,15041,0,3375,2017-12-18,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336.0,Thorsten,Gregon,Male,37.0,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6.0,27.0,6407.66,2782 Stephen Trail,2216.0,NSW,Australia,10.0
10268,15042,40,2348,2017-10-31,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,Keeley,Winslet,Female,2.0,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,No,16.0,62.0,1749.8,24 Corben Terrace,2164.0,NSW,Australia,8.0
10269,15045,21,1531,2017-05-10,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0,Evaleen,Pusey,Female,20.0,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0,54.0,7614.8,486 Clyde Gallagher Road,2170.0,NSW,Australia,9.0
10270,15046,0,1151,2017-01-05,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,42218.0,Brena,Amburgy,Female,27.0,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,55.0,5808.78,40570 Acker Alley,2166.0,NSW,Australia,9.0
10271,15047,42,990,2017-07-21,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,Melissa,Purple,Female,56.0,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0,44.0,90210.40000000001,21780 Service Park,2560.0,NSW,Australia,7.0
10272,15048,5,3127,2017-02-14,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,Tucker,Lewsley,Male,39.0,1971-01-31,Research Nurse,Health,Mass Customer,N,No,10.0,49.0,17928.69,4753 Sheridan Center,3048.0,VIC,Australia,6.0
10273,15049,74,2668,2017-10-30,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Allan,Govan,Male,27.0,1978-07-26,Senior Quality Engineer,Health,Mass Customer,N,No,18.0,41.0,10824.570000000002,920 Manley Crossing,4226.0,QLD,Australia,8.0
10274,15050,3,1462,2017-07-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39298.0,Omero,Hauxley,Male,16.0,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,1.0,24.0,6222.72,4 Stone Corner Avenue,4503.0,QLD,Australia,6.0
10275,15051,40,1998,2017-07-27,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,40649.0,Hamil,Britch,Male,13.0,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,N,No,21.0,45.0,7783.88,6 Rockefeller Pass,3075.0,VIC,Australia,7.0
10276,15052,0,88,2017-03-12,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143.0,Malynda,Tumber,Female,41.0,1966-02-03,Help Desk Operator,Property,High Net Worth,N,Yes,7.0,54.0,2334.13,5 Grim Center,2069.0,New South Wales,Australia,12.0
10277,15053,0,2422,2017-05-19,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,Crysta,Woliter,Female,96.0,1978-11-30,Librarian,Entertainment,High Net Worth,N,No,13.0,41.0,39123.840000000004,61976 Emmet Junction,2178.0,NSW,Australia,10.0
10278,15055,24,2513,2017-09-15,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,Rustie,Ligoe,Male,55.0,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0,41.0,45142.9,6534 New Castle Plaza,2033.0,NSW,Australia,12.0
10279,15057,89,360,2017-02-03,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Atalanta,Starbucke,Female,64.0,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0,64.0,3695.36,708 Russell Parkway,2530.0,NSW,Australia,7.0
10280,15058,26,886,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,Dawna,McCullen,Female,53.0,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11.0,45.0,40419.39,923 Westerfield Junction,2065.0,NSW,Australia,10.0
10281,15059,74,768,2017-05-23,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0,Alexia,Wolford,Female,5.0,1974-01-14,Web Developer IV,Argiculture,Affluent Customer,N,Yes,21.0,46.0,2004.5500000000002,06495 Swallow Terrace,2759.0,NSW,Australia,9.0
10282,15060,40,3216,2017-11-09,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848.0,Edgar,Ordish,Male,59.0,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1.0,22.0,51619.1,26710 Express Trail,4390.0,QLD,Australia,7.0
10283,15062,86,2606,2017-02-18,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,Addi,Seager,Female,56.0,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,41.0,26024.32,906 Toban Lane,2093.0,NSW,Australia,10.0
10284,15063,21,373,2017-05-21,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,Eva,Colenutt,Female,95.0,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0,19.0,34508.75,67884 Fair Oaks Parkway,3931.0,VIC,Australia,9.0
10285,15064,67,1056,2017-12-06,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Kendricks,Markel,Male,96.0,1966-12-18,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0,53.0,36176.64,5811 Hanson Lane,2260.0,NSW,Australia,7.0
10286,15065,24,884,2017-05-11,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,Pepito,Lamming,Male,11.0,1978-01-30,Web Designer IV,Property,Mass Customer,N,No,17.0,42.0,9028.58,06419 Dayton Junction,3191.0,VIC,Australia,10.0
10287,15067,0,1331,2017-02-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,Edward,Hawkwood,Male,12.0,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0,33.0,1654.8000000000002,2 Dixon Crossing,3910.0,VIC,Australia,7.0
10288,15068,9,1638,2017-12-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838.0,Zachery,Monkhouse,Male,55.0,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10.0,28.0,36707.0,313 Schiller Trail,3018.0,VIC,Australia,4.0
10289,15069,43,32,2017-01-14,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,Marion,Vanichkin,Female,17.0,1995-04-20,Legal Assistant,Manufacturing,Affluent Customer,N,No,4.0,25.0,11041.33,2951 Petterle Place,2756.0,New South Wales,Australia,9.0
10290,15070,70,849,2017-10-29,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Sylvan,Capper,Male,72.0,1969-09-15,Librarian,Entertainment,Mass Customer,N,No,10.0,50.0,21414.96,2661 Di Loreto Point,4701.0,QLD,Australia,7.0
10291,15072,42,1705,2017-12-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,Nelle,Haworth,Female,1.0,1979-08-14,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,40.0,1610.9,3 Buena Vista Pass,4209.0,QLD,Australia,5.0
10292,15073,46,3251,2017-05-14,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498.0,Cammie,Edridge,Female,95.0,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,43.0,23637.899999999998,11 Mifflin Junction,2193.0,NSW,Australia,10.0
10293,15074,46,1263,2017-03-04,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,Elliot,Posselow,Male,41.0,1973-06-16,Nurse,Manufacturing,Affluent Customer,N,No,8.0,47.0,3054.9100000000003,12 Prentice Point,4670.0,QLD,Australia,1.0
10294,15075,55,2041,2017-01-28,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,Mort,Heath,Male,52.0,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,No,17.0,62.0,31135.52,51739 Sundown Hill,2009.0,NSW,Australia,9.0
10295,15077,8,1954,2017-09-07,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Greg,Iacovo,Male,88.0,1967-11-29,VP Sales,Manufacturing,Affluent Customer,N,No,5.0,52.0,133419.44,71 Orin Crossing,2155.0,NSW,Australia,9.0
10296,15078,3,3058,2017-12-06,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,39526.0,Hamnet,Kibblewhite,Male,67.0,1986-10-10,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,16.0,33.0,26057.64,6354 Briar Crest Road,2022.0,NSW,Australia,12.0
10297,15079,12,3452,2017-12-28,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34170.0,Maura,Estevez,Female,22.0,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,13.0,55.0,3555.2,46 Stone Corner Avenue,2210.0,NSW,Australia,10.0
10298,15081,25,1458,2017-06-01,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,Ashley,Behneke,Male,40.0,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,No,11.0,63.0,33186.0,6279 Lien Junction,2560.0,NSW,Australia,6.0
10299,15082,20,1677,2017-04-24,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404.0,Petrina,Pollins,Female,56.0,1958-05-28,Editor,Health,Affluent Customer,N,Yes,16.0,62.0,88506.32,41 Vahlen Park,2230.0,NSW,Australia,12.0
10300,15084,47,2880,2017-09-22,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Ingra,Kelby,Male,43.0,1967-11-15,Legal Assistant,Health,Mass Customer,N,No,7.0,52.0,65851.06,8647 La Follette Court,2067.0,NSW,Australia,9.0
10301,15085,91,2082,2017-10-18,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36833.0,Sybyl,Beekman,Female,38.0,1979-12-07,Legal Assistant,Health,Affluent Customer,N,Yes,19.0,40.0,2859.88,73637 Nancy Street,2469.0,NSW,Australia,1.0
10302,15086,52,3422,2017-11-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Lucine,Virgin,Female,38.0,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,5.0,42.0,31521.38,618 Chinook Way,2155.0,NSW,Australia,10.0
10303,15087,50,3210,2017-01-15,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,Stella,Abreheart,Female,80.0,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,1.0,32.0,10553.599999999999,96 Hermina Terrace,3024.0,VIC,Australia,5.0
10304,15090,49,1502,2017-05-07,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Margalit,Handrick,Female,52.0,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0,30.0,20806.76,78960 Schiller Lane,2450.0,NSW,Australia,4.0
10305,15091,0,1432,2017-02-16,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0,Hiram,Kittiman,Male,70.0,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2.0,21.0,3985.1,1617 Beilfuss Street,2759.0,NSW,Australia,8.0
10306,15092,90,2610,2017-08-14,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,Arliene,Bartolijn,Female,41.0,1954-04-30,Account Coordinator,IT,Mass Customer,N,No,10.0,66.0,11906.810000000001,1031 Kennedy Way,4507.0,QLD,Australia,7.0
10307,15093,73,380,2017-06-20,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499.0,Teriann,Birdsey,Female,66.0,1956-05-15,Structural Engineer,Property,Mass Customer,N,No,17.0,64.0,21989.88,24 Scoville Parkway,4670.0,QLD,Australia,1.0
10308,15094,30,3349,2017-04-12,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,Byram,Lamberts,Male,11.0,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,9.0,39.0,4937.9,9 Brown Pass,3196.0,VIC,Australia,9.0
10309,15096,32,894,2017-01-03,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34079.0,Catie,Kibbey,Female,13.0,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9.0,49.0,9196.199999999999,7 Meadow Ridge Center,2165.0,NSW,Australia,9.0
10310,15098,94,697,2017-05-15,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,Weston,Brokenshaw,Male,25.0,1986-11-29,Environmental Specialist,Entertainment,Mass Customer,N,No,10.0,33.0,24841.5,16420 Veith Crossing,4214.0,QLD,Australia,7.0
10311,15099,28,2951,2017-09-04,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,Duffy,Godbehere,Male,13.0,1977-09-25,Community Outreach Specialist,Financial Services,High Net Worth,N,No,12.0,42.0,19709.690000000002,24 Green Parkway,3437.0,VIC,Australia,8.0
10312,15100,22,1167,2017-11-22,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Elberta,Crickett,Female,20.0,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4.0,24.0,905.1999999999999,72673 Mayfield Trail,4209.0,QLD,Australia,6.0
10313,15101,49,13,2017-03-01,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,36146.0,Gabriele,Norcross,Male,38.0,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,65.0,27876.04,2 Sutherland Street,3799.0,VIC,Australia,6.0
10314,15102,35,1375,2017-05-24,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,37337.0,Archie,Van den Hof,Male,36.0,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18.0,41.0,5558.400000000001,3962 Rigney Center,3156.0,VIC,Australia,8.0
10315,15105,13,2646,2017-08-30,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,Jesselyn,Di Biaggi,Female,14.0,1972-10-11,Sales Representative,Retail,Mass Customer,N,Yes,17.0,47.0,8249.779999999999,40 Veith Circle,4701.0,QLD,Australia,1.0
10316,15107,98,315,2017-11-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,Lisa,Odlin,Female,67.0,1958-04-16,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12.0,62.0,14407.01,52 Corben Place,3197.0,VIC,Australia,10.0
10317,15109,98,842,2017-01-17,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,Mahmud,Dobbson,Male,59.0,1999-08-16,Compensation Analyst,Financial Services,High Net Worth,N,No,2.0,20.0,5993.22,511 Gulseth Plaza,3028.0,VIC,Australia,6.0
